#,Date Time,Low Range (μS/cm) c:1 3,Temp (°C) c:3,Specific Conductance (μS/cm)
14257,08/03/15 22:48:00,66.11,16.81,79.5
14258,08/03/15 22:48:30,66.04,16.79,79.4
14259,08/03/15 22:49:00,65.96,16.79,79.3
14260,08/03/15 22:49:30,65.96,16.79,79.3
14261,08/03/15 22:50:00,66.11,16.79,79.5
14262,08/03/15 22:50:30,66.04,16.78,79.4
14263,08/03/15 22:51:00,65.81,16.78,79.2
14264,08/03/15 22:51:30,65.81,16.78,79.2
14265,08/03/15 22:52:00,65.96,16.78,79.4
14266,08/03/15 22:52:30,65.96,16.78,79.4
14267,08/03/15 22:53:00,66.04,16.78,79.4
14268,08/03/15 22:53:30,65.89,16.78,79.3
14269,08/03/15 22:54:00,65.96,16.78,79.4
14270,08/03/15 22:54:30,65.96,16.78,79.4
14271,08/03/15 22:55:00,65.96,16.78,79.4
14272,08/03/15 22:55:30,66.11,16.78,79.5
14273,08/03/15 22:56:00,66.04,16.77,79.5
14274,08/03/15 22:56:30,65.81,16.77,79.2
14275,08/03/15 22:57:00,65.81,16.77,79.2
14276,08/03/15 22:57:30,65.97,16.77,79.4
14277,08/03/15 22:58:00,65.97,16.75,79.4
14278,08/03/15 22:58:30,65.97,16.75,79.4
14279,08/03/15 22:59:00,66.04,16.75,79.5
14280,08/03/15 22:59:30,65.97,16.75,79.4
14281,08/03/15 23:00:00,66.04,16.75,79.5
14282,08/03/15 23:00:30,65.97,16.74,79.4
14283,08/03/15 23:01:00,65.89,16.74,79.3
14284,08/03/15 23:01:30,65.89,16.74,79.3
14285,08/03/15 23:02:00,65.89,16.74,79.3
14286,08/03/15 23:02:30,65.89,16.74,79.3
14287,08/03/15 23:03:00,65.82,16.74,79.3
14288,08/03/15 23:03:30,65.89,16.74,79.3
14289,08/03/15 23:04:00,65.97,16.74,79.4
14290,08/03/15 23:04:30,65.97,16.74,79.4
14291,08/03/15 23:05:00,65.89,16.74,79.3
14292,08/03/15 23:05:30,65.89,16.74,79.3
14293,08/03/15 23:06:00,65.82,16.74,79.3
14294,08/03/15 23:06:30,65.89,16.73,79.4
14295,08/03/15 23:07:00,65.89,16.73,79.4
14296,08/03/15 23:07:30,65.97,16.73,79.5
14297,08/03/15 23:08:00,65.89,16.73,79.4
14298,08/03/15 23:08:30,65.97,16.73,79.5
14299,08/03/15 23:09:00,65.89,16.71,79.4
14300,08/03/15 23:09:30,65.97,16.71,79.5
14301,08/03/15 23:10:00,65.89,16.71,79.4
14302,08/03/15 23:10:30,65.97,16.71,79.5
14303,08/03/15 23:11:00,65.89,16.71,79.4
14304,08/03/15 23:11:30,65.82,16.71,79.3
14305,08/03/15 23:12:00,65.82,16.70,79.3
14306,08/03/15 23:12:30,65.89,16.70,79.4
14307,08/03/15 23:13:00,65.89,16.71,79.4
14308,08/03/15 23:13:30,65.89,16.70,79.4
14309,08/03/15 23:14:00,65.89,16.71,79.4
14310,08/03/15 23:14:30,65.82,16.70,79.3
14311,08/03/15 23:15:00,65.89,16.70,79.4
14312,08/03/15 23:15:30,65.97,16.70,79.5
14313,08/03/15 23:16:00,65.82,16.70,79.3
14314,08/03/15 23:16:30,65.67,16.70,79.2
14315,08/03/15 23:17:00,65.82,16.69,79.4
14316,08/03/15 23:17:30,65.82,16.69,79.4
14317,08/03/15 23:18:00,65.82,16.69,79.4
14318,08/03/15 23:18:30,65.82,16.67,79.4
14319,08/03/15 23:19:00,65.97,16.67,79.6
14320,08/03/15 23:19:30,65.82,16.69,79.4
14321,08/03/15 23:20:00,65.82,16.69,79.4
14322,08/03/15 23:20:30,65.67,16.67,79.2
14323,08/03/15 23:21:00,65.90,16.67,79.5
14324,08/03/15 23:21:30,65.82,16.67,79.4
14325,08/03/15 23:22:00,65.82,16.67,79.4
14326,08/03/15 23:22:30,65.75,16.67,79.3
14327,08/03/15 23:23:00,65.75,16.67,79.3
14328,08/03/15 23:23:30,65.67,16.66,79.2
14329,08/03/15 23:24:00,65.90,16.66,79.5
14330,08/03/15 23:24:30,65.75,16.66,79.3
14331,08/03/15 23:25:00,65.67,16.65,79.3
14332,08/03/15 23:25:30,65.82,16.65,79.4
14333,08/03/15 23:26:00,65.90,16.65,79.5
14334,08/03/15 23:26:30,65.75,16.63,79.4
14335,08/03/15 23:27:00,65.82,16.65,79.4
14336,08/03/15 23:27:30,65.75,16.65,79.3
14337,08/03/15 23:28:00,65.67,16.63,79.3
14338,08/03/15 23:28:30,65.67,16.65,79.3
14339,08/03/15 23:29:00,65.67,16.65,79.3
14340,08/03/15 23:29:30,65.82,16.65,79.4
14341,08/03/15 23:30:00,65.82,16.65,79.4
14342,08/03/15 23:30:30,65.75,16.65,79.3
14343,08/03/15 23:31:00,65.75,16.63,79.4
14344,08/03/15 23:31:30,65.75,16.63,79.4
14345,08/03/15 23:32:00,65.75,16.63,79.4
14346,08/03/15 23:32:30,65.82,16.63,79.5
14347,08/03/15 23:33:00,65.75,16.63,79.4
14348,08/03/15 23:33:30,65.67,16.63,79.3
14349,08/03/15 23:34:00,65.75,16.63,79.4
14350,08/03/15 23:34:30,65.82,16.63,79.5
14351,08/03/15 23:35:00,65.75,16.63,79.4
14352,08/03/15 23:35:30,65.67,16.62,79.3
14353,08/03/15 23:36:00,65.75,16.62,79.4
14354,08/03/15 23:36:30,65.75,16.62,79.4
14355,08/03/15 23:37:00,65.83,16.61,79.5
14356,08/03/15 23:37:30,65.75,16.62,79.4
14357,08/03/15 23:38:00,65.82,16.62,79.5
14358,08/03/15 23:38:30,65.67,16.61,79.3
14359,08/03/15 23:39:00,65.82,16.62,79.5
14360,08/03/15 23:39:30,65.75,16.62,79.4
14361,08/03/15 23:40:00,65.82,16.62,79.5
14362,08/03/15 23:40:30,65.75,16.61,79.4
14363,08/03/15 23:41:00,65.83,16.61,79.5
14364,08/03/15 23:41:30,65.75,16.61,79.4
14365,08/03/15 23:42:00,65.75,16.61,79.4
14366,08/03/15 23:42:30,65.67,16.61,79.3
14367,08/03/15 23:43:00,65.83,16.60,79.5
14368,08/03/15 23:43:30,65.75,16.60,79.4
14369,08/03/15 23:44:00,65.75,16.60,79.4
14370,08/03/15 23:44:30,65.67,16.61,79.3
14371,08/03/15 23:45:00,65.68,16.60,79.4
14372,08/03/15 23:45:30,65.68,16.60,79.4
14373,08/03/15 23:46:00,65.75,16.60,79.4
14374,08/03/15 23:46:30,65.68,16.60,79.4
14375,08/03/15 23:47:00,65.68,16.60,79.4
14376,08/03/15 23:47:30,65.68,16.60,79.4
14377,08/03/15 23:48:00,65.83,16.58,79.6
14378,08/03/15 23:48:30,65.75,16.58,79.5
14379,08/03/15 23:49:00,65.83,16.58,79.6
14380,08/03/15 23:49:30,65.75,16.58,79.5
14381,08/03/15 23:50:00,65.68,16.58,79.4
14382,08/03/15 23:50:30,65.60,16.58,79.3
14383,08/03/15 23:51:00,65.60,16.58,79.3
14384,08/03/15 23:51:30,65.68,16.58,79.4
14385,08/03/15 23:52:00,65.68,16.58,79.4
14386,08/03/15 23:52:30,65.75,16.58,79.5
14387,08/03/15 23:53:00,65.68,16.58,79.4
14388,08/03/15 23:53:30,65.75,16.58,79.5
14389,08/03/15 23:54:00,65.60,16.58,79.3
14390,08/03/15 23:54:30,65.68,16.57,79.4
14391,08/03/15 23:55:00,65.75,16.57,79.5
14392,08/03/15 23:55:30,65.68,16.57,79.4
14393,08/03/15 23:56:00,65.68,16.57,79.4
14394,08/03/15 23:56:30,65.68,16.57,79.4
14395,08/03/15 23:57:00,65.68,16.57,79.4
14396,08/03/15 23:57:30,65.60,16.57,79.3
14397,08/03/15 23:58:00,65.60,16.56,79.3
14398,08/03/15 23:58:30,65.68,16.56,79.4
14399,08/03/15 23:59:00,65.75,16.57,79.5
14400,08/03/15 23:59:30,65.60,16.56,79.3
14401,08/04/15 00:00:00,65.60,16.56,79.3
14402,08/04/15 00:00:30,65.60,16.56,79.3
14403,08/04/15 00:01:00,65.53,16.56,79.2
14404,08/04/15 00:01:30,65.75,16.56,79.5
14405,08/04/15 00:02:00,65.60,16.56,79.3
14406,08/04/15 00:02:30,65.60,16.56,79.3
14407,08/04/15 00:03:00,65.75,16.54,79.6
14408,08/04/15 00:03:30,65.53,16.54,79.3
14409,08/04/15 00:04:00,65.53,16.54,79.3
14410,08/04/15 00:04:30,65.45,16.54,79.2
14411,08/04/15 00:05:00,65.60,16.54,79.4
14412,08/04/15 00:05:30,65.68,16.54,79.5
14413,08/04/15 00:06:00,65.60,16.53,79.4
14414,08/04/15 00:06:30,65.53,16.54,79.3
14415,08/04/15 00:07:00,65.60,16.54,79.4
14416,08/04/15 00:07:30,65.60,16.53,79.4
14417,08/04/15 00:08:00,65.45,16.53,79.2
14418,08/04/15 00:08:30,65.45,16.53,79.2
14419,08/04/15 00:09:00,65.60,16.53,79.4
14420,08/04/15 00:09:30,65.60,16.53,79.4
14421,08/04/15 00:10:00,65.46,16.52,79.2
14422,08/04/15 00:10:30,65.68,16.52,79.5
14423,08/04/15 00:11:00,65.46,16.52,79.2
14424,08/04/15 00:11:30,65.53,16.52,79.3
14425,08/04/15 00:12:00,65.38,16.52,79.1
14426,08/04/15 00:12:30,65.53,16.52,79.3
14427,08/04/15 00:13:00,65.53,16.52,79.3
14428,08/04/15 00:13:30,65.61,16.52,79.4
14429,08/04/15 00:14:00,65.53,16.50,79.4
14430,08/04/15 00:14:30,65.53,16.50,79.4
14431,08/04/15 00:15:00,65.46,16.50,79.3
14432,08/04/15 00:15:30,65.46,16.50,79.3
14433,08/04/15 00:16:00,65.46,16.50,79.3
14434,08/04/15 00:16:30,65.46,16.50,79.3
14435,08/04/15 00:17:00,65.46,16.50,79.3
14436,08/04/15 00:17:30,65.46,16.50,79.3
14437,08/04/15 00:18:00,65.53,16.50,79.4
14438,08/04/15 00:18:30,65.46,16.50,79.3
14439,08/04/15 00:19:00,65.53,16.50,79.4
14440,08/04/15 00:19:30,65.53,16.50,79.4
14441,08/04/15 00:20:00,65.38,16.49,79.2
14442,08/04/15 00:20:30,65.46,16.48,79.3
14443,08/04/15 00:21:00,65.38,16.49,79.2
14444,08/04/15 00:21:30,65.46,16.49,79.3
14445,08/04/15 00:22:00,65.53,16.48,79.4
14446,08/04/15 00:22:30,65.46,16.49,79.3
14447,08/04/15 00:23:00,65.38,16.48,79.2
14448,08/04/15 00:23:30,65.46,16.49,79.3
14449,08/04/15 00:24:00,65.53,16.49,79.4
14450,08/04/15 00:24:30,65.38,16.48,79.2
14451,08/04/15 00:25:00,65.31,16.48,79.1
14452,08/04/15 00:25:30,65.46,16.49,79.3
14453,08/04/15 00:26:00,65.46,16.48,79.3
14454,08/04/15 00:26:30,65.53,16.48,79.4
14455,08/04/15 00:27:00,65.46,16.48,79.3
14456,08/04/15 00:27:30,65.46,16.46,79.4
14457,08/04/15 00:28:00,65.46,16.46,79.4
14458,08/04/15 00:28:30,65.46,16.46,79.4
14459,08/04/15 00:29:00,65.54,16.45,79.5
14460,08/04/15 00:29:30,65.46,16.46,79.4
14461,08/04/15 00:30:00,65.31,16.46,79.2
14462,08/04/15 00:30:30,65.38,16.45,79.3
14463,08/04/15 00:31:00,65.46,16.46,79.4
14464,08/04/15 00:31:30,65.38,16.45,79.3
14465,08/04/15 00:32:00,65.46,16.45,79.4
14466,08/04/15 00:32:30,65.38,16.46,79.3
14467,08/04/15 00:33:00,65.46,16.46,79.4
14468,08/04/15 00:33:30,65.31,16.45,79.2
14469,08/04/15 00:34:00,65.38,16.45,79.3
14470,08/04/15 00:34:30,65.46,16.45,79.4
14471,08/04/15 00:35:00,65.31,16.45,79.2
14472,08/04/15 00:35:30,65.38,16.45,79.3
14473,08/04/15 00:36:00,65.39,16.44,79.3
14474,08/04/15 00:36:30,65.31,16.44,79.2
14475,08/04/15 00:37:00,65.46,16.44,79.4
14476,08/04/15 00:37:30,65.31,16.44,79.2
14477,08/04/15 00:38:00,65.31,16.44,79.2
14478,08/04/15 00:38:30,65.31,16.45,79.2
14479,08/04/15 00:39:00,65.39,16.44,79.3
14480,08/04/15 00:39:30,65.31,16.44,79.2
14481,08/04/15 00:40:00,65.39,16.44,79.3
14482,08/04/15 00:40:30,65.39,16.44,79.3
14483,08/04/15 00:41:00,65.39,16.44,79.3
14484,08/04/15 00:41:30,65.46,16.44,79.4
14485,08/04/15 00:42:00,65.24,16.42,79.2
14486,08/04/15 00:42:30,65.31,16.42,79.3
14487,08/04/15 00:43:00,65.31,16.42,79.3
14488,08/04/15 00:43:30,65.31,16.41,79.3
14489,08/04/15 00:44:00,65.39,16.42,79.3
14490,08/04/15 00:44:30,65.31,16.42,79.3
14491,08/04/15 00:45:00,65.39,16.42,79.3
14492,08/04/15 00:45:30,65.39,16.42,79.3
14493,08/04/15 00:46:00,65.39,16.42,79.3
14494,08/04/15 00:46:30,65.31,16.42,79.3
14495,08/04/15 00:47:00,65.31,16.42,79.3
14496,08/04/15 00:47:30,65.31,16.41,79.3
14497,08/04/15 00:48:00,65.46,16.41,79.5
14498,08/04/15 00:48:30,65.39,16.41,79.4
14499,08/04/15 00:49:00,65.31,16.41,79.3
14500,08/04/15 00:49:30,65.24,16.41,79.2
14501,08/04/15 00:50:00,65.24,16.41,79.2
14502,08/04/15 00:50:30,65.39,16.40,79.4
14503,08/04/15 00:51:00,65.39,16.40,79.4
14504,08/04/15 00:51:30,65.39,16.41,79.4
14505,08/04/15 00:52:00,65.39,16.40,79.4
14506,08/04/15 00:52:30,65.24,16.40,79.2
14507,08/04/15 00:53:00,65.39,16.40,79.4
14508,08/04/15 00:53:30,65.31,16.38,79.3
14509,08/04/15 00:54:00,65.31,16.40,79.3
14510,08/04/15 00:54:30,65.31,16.38,79.3
14511,08/04/15 00:55:00,65.31,16.38,79.3
14512,08/04/15 00:55:30,65.24,16.38,79.2
14513,08/04/15 00:56:00,65.24,16.38,79.2
14514,08/04/15 00:56:30,65.24,16.38,79.2
14515,08/04/15 00:57:00,65.24,16.37,79.3
14516,08/04/15 00:57:30,65.16,16.37,79.2
14517,08/04/15 00:58:00,65.16,16.37,79.2
14518,08/04/15 00:58:30,65.24,16.37,79.3
14519,08/04/15 00:59:00,65.24,16.37,79.3
14520,08/04/15 00:59:30,65.24,16.37,79.3
14521,08/04/15 01:00:00,65.16,16.37,79.2
14522,08/04/15 01:00:30,65.24,16.37,79.3
14523,08/04/15 01:01:00,65.32,16.36,79.4
14524,08/04/15 01:01:30,65.16,16.37,79.2
14525,08/04/15 01:02:00,65.16,16.36,79.2
14526,08/04/15 01:02:30,65.24,16.36,79.3
14527,08/04/15 01:03:00,65.24,16.36,79.3
14528,08/04/15 01:03:30,65.16,16.36,79.2
14529,08/04/15 01:04:00,65.24,16.36,79.3
14530,08/04/15 01:04:30,65.17,16.34,79.2
14531,08/04/15 01:05:00,65.32,16.36,79.4
14532,08/04/15 01:05:30,65.09,16.34,79.1
14533,08/04/15 01:06:00,65.24,16.34,79.3
14534,08/04/15 01:06:30,65.17,16.34,79.2
14535,08/04/15 01:07:00,65.17,16.34,79.2
14536,08/04/15 01:07:30,65.09,16.34,79.1
14537,08/04/15 01:08:00,65.24,16.34,79.3
14538,08/04/15 01:08:30,65.32,16.34,79.4
14539,08/04/15 01:09:00,65.09,16.34,79.1
14540,08/04/15 01:09:30,65.17,16.34,79.2
14541,08/04/15 01:10:00,65.24,16.34,79.3
14542,08/04/15 01:10:30,65.02,16.33,79.1
14543,08/04/15 01:11:00,65.24,16.33,79.3
14544,08/04/15 01:11:30,65.09,16.33,79.2
14545,08/04/15 01:12:00,65.09,16.32,79.2
14546,08/04/15 01:12:30,65.17,16.32,79.3
14547,08/04/15 01:13:00,65.32,16.33,79.4
14548,08/04/15 01:13:30,65.24,16.33,79.3
14549,08/04/15 01:14:00,65.09,16.33,79.2
14550,08/04/15 01:14:30,65.24,16.32,79.4
14551,08/04/15 01:15:00,65.24,16.32,79.4
14552,08/04/15 01:15:30,65.02,16.32,79.1
14553,08/04/15 01:16:00,65.32,16.32,79.5
14554,08/04/15 01:16:30,65.02,16.32,79.1
14555,08/04/15 01:17:00,65.09,16.32,79.2
14556,08/04/15 01:17:30,65.32,16.32,79.5
14557,08/04/15 01:18:00,65.09,16.32,79.2
14558,08/04/15 01:18:30,65.09,16.32,79.2
14559,08/04/15 01:19:00,65.24,16.32,79.4
14560,08/04/15 01:19:30,65.17,16.32,79.3
14561,08/04/15 01:20:00,65.24,16.32,79.4
14562,08/04/15 01:20:30,65.02,16.32,79.1
14563,08/04/15 01:21:00,65.24,16.32,79.4
14564,08/04/15 01:21:30,65.24,16.30,79.4
14565,08/04/15 01:22:00,65.02,16.32,79.1
14566,08/04/15 01:22:30,65.17,16.30,79.3
14567,08/04/15 01:23:00,65.17,16.30,79.3
14568,08/04/15 01:23:30,65.17,16.30,79.3
14569,08/04/15 01:24:00,65.24,16.29,79.4
14570,08/04/15 01:24:30,65.24,16.29,79.4
14571,08/04/15 01:25:00,65.17,16.29,79.3
14572,08/04/15 01:25:30,65.02,16.29,79.1
14573,08/04/15 01:26:00,65.09,16.29,79.2
14574,08/04/15 01:26:30,65.17,16.29,79.3
14575,08/04/15 01:27:00,65.24,16.29,79.4
14576,08/04/15 01:27:30,65.09,16.29,79.2
14577,08/04/15 01:28:00,65.02,16.29,79.1
14578,08/04/15 01:28:30,64.94,16.29,79.1
14579,08/04/15 01:29:00,65.17,16.28,79.3
14580,08/04/15 01:29:30,65.10,16.28,79.3
14581,08/04/15 01:30:00,65.02,16.29,79.1
14582,08/04/15 01:30:30,65.17,16.28,79.3
14583,08/04/15 01:31:00,65.17,16.28,79.3
14584,08/04/15 01:31:30,65.17,16.29,79.3
14585,08/04/15 01:32:00,64.94,16.28,79.1
14586,08/04/15 01:32:30,65.02,16.28,79.2
14587,08/04/15 01:33:00,65.10,16.28,79.3
14588,08/04/15 01:33:30,65.02,16.28,79.2
14589,08/04/15 01:34:00,65.17,16.26,79.4
14590,08/04/15 01:34:30,64.95,16.26,79.1
14591,08/04/15 01:35:00,65.02,16.26,79.2
14592,08/04/15 01:35:30,64.87,16.26,79.0
14593,08/04/15 01:36:00,65.17,16.26,79.4
14594,08/04/15 01:36:30,65.25,16.26,79.5
14595,08/04/15 01:37:00,65.17,16.26,79.4
14596,08/04/15 01:37:30,65.10,16.25,79.3
14597,08/04/15 01:38:00,65.10,16.26,79.3
14598,08/04/15 01:38:30,65.17,16.25,79.4
14599,08/04/15 01:39:00,65.10,16.26,79.3
14600,08/04/15 01:39:30,65.17,16.25,79.4
14601,08/04/15 01:40:00,64.95,16.25,79.1
14602,08/04/15 01:40:30,65.17,16.25,79.4
14603,08/04/15 01:41:00,65.10,16.25,79.3
14604,08/04/15 01:41:30,65.02,16.25,79.2
14605,08/04/15 01:42:00,65.02,16.25,79.2
14606,08/04/15 01:42:30,65.17,16.25,79.4
14607,08/04/15 01:43:00,65.02,16.25,79.2
14608,08/04/15 01:43:30,64.95,16.25,79.1
14609,08/04/15 01:44:00,64.95,16.25,79.1
14610,08/04/15 01:44:30,65.02,16.25,79.2
14611,08/04/15 01:45:00,64.95,16.25,79.1
14612,08/04/15 01:45:30,64.95,16.24,79.2
14613,08/04/15 01:46:00,65.17,16.24,79.4
14614,08/04/15 01:46:30,65.10,16.24,79.3
14615,08/04/15 01:47:00,65.02,16.22,79.3
14616,08/04/15 01:47:30,64.87,16.22,79.1
14617,08/04/15 01:48:00,65.02,16.22,79.3
14618,08/04/15 01:48:30,65.10,16.22,79.4
14619,08/04/15 01:49:00,64.95,16.22,79.2
14620,08/04/15 01:49:30,65.17,16.24,79.4
14621,08/04/15 01:50:00,65.10,16.22,79.4
14622,08/04/15 01:50:30,65.10,16.22,79.4
14623,08/04/15 01:51:00,64.80,16.22,79.0
14624,08/04/15 01:51:30,65.17,16.22,79.5
14625,08/04/15 01:52:00,65.17,16.22,79.5
14626,08/04/15 01:52:30,64.95,16.21,79.2
14627,08/04/15 01:53:00,65.02,16.22,79.3
14628,08/04/15 01:53:30,64.87,16.21,79.1
14629,08/04/15 01:54:00,65.10,16.21,79.4
14630,08/04/15 01:54:30,64.87,16.21,79.1
14631,08/04/15 01:55:00,64.87,16.21,79.1
14632,08/04/15 01:55:30,64.80,16.22,79.0
14633,08/04/15 01:56:00,65.02,16.22,79.3
14634,08/04/15 01:56:30,64.80,16.22,79.0
14635,08/04/15 01:57:00,64.87,16.22,79.1
14636,08/04/15 01:57:30,64.95,16.22,79.2
14637,08/04/15 01:58:00,65.10,16.22,79.4
14638,08/04/15 01:58:30,64.87,16.21,79.1
14639,08/04/15 01:59:00,64.95,16.21,79.2
14640,08/04/15 01:59:30,64.87,16.21,79.1
14641,08/04/15 02:00:00,64.95,16.22,79.2
14642,08/04/15 02:00:30,64.87,16.21,79.1
14643,08/04/15 02:01:00,64.95,16.21,79.2
14644,08/04/15 02:01:30,65.02,16.20,79.3
14645,08/04/15 02:02:00,64.95,16.20,79.2
14646,08/04/15 02:02:30,65.03,16.18,79.4
14647,08/04/15 02:03:00,64.95,16.20,79.2
14648,08/04/15 02:03:30,64.87,16.20,79.1
14649,08/04/15 02:04:00,64.87,16.20,79.1
14650,08/04/15 02:04:30,64.80,16.20,79.0
14651,08/04/15 02:05:00,65.18,16.18,79.5
14652,08/04/15 02:05:30,64.80,16.20,79.0
14653,08/04/15 02:06:00,64.87,16.20,79.1
14654,08/04/15 02:06:30,64.87,16.20,79.1
14655,08/04/15 02:07:00,65.02,16.20,79.3
14656,08/04/15 02:07:30,64.95,16.20,79.2
14657,08/04/15 02:08:00,64.95,16.20,79.2
14658,08/04/15 02:08:30,64.88,16.18,79.2
14659,08/04/15 02:09:00,64.80,16.18,79.1
14660,08/04/15 02:09:30,65.03,16.18,79.4
14661,08/04/15 02:10:00,65.03,16.18,79.4
14662,08/04/15 02:10:30,64.72,16.18,79.0
14663,08/04/15 02:11:00,64.95,16.18,79.3
14664,08/04/15 02:11:30,64.80,16.17,79.1
14665,08/04/15 02:12:00,64.95,16.18,79.3
14666,08/04/15 02:12:30,65.03,16.18,79.4
14667,08/04/15 02:13:00,64.72,16.18,79.0
14668,08/04/15 02:13:30,64.95,16.17,79.3
14669,08/04/15 02:14:00,65.10,16.17,79.5
14670,08/04/15 02:14:30,65.03,16.17,79.4
14671,08/04/15 02:15:00,64.80,16.17,79.1
14672,08/04/15 02:15:30,64.88,16.17,79.2
14673,08/04/15 02:16:00,64.88,16.16,79.2
14674,08/04/15 02:16:30,64.80,16.17,79.1
14675,08/04/15 02:17:00,65.03,16.17,79.4
14676,08/04/15 02:17:30,65.03,16.16,79.4
14677,08/04/15 02:18:00,65.03,16.16,79.4
14678,08/04/15 02:18:30,65.03,16.16,79.4
14679,08/04/15 02:19:00,64.95,16.16,79.3
14680,08/04/15 02:19:30,64.73,16.16,79.0
14681,08/04/15 02:20:00,65.03,16.17,79.4
14682,08/04/15 02:20:30,64.88,16.15,79.2
14683,08/04/15 02:21:00,64.80,16.16,79.1
14684,08/04/15 02:21:30,64.88,16.16,79.2
14685,08/04/15 02:22:00,64.80,16.16,79.1
14686,08/04/15 02:22:30,65.03,16.15,79.4
14687,08/04/15 02:23:00,64.95,16.16,79.3
14688,08/04/15 02:23:30,65.03,16.15,79.4
14689,08/04/15 02:24:00,64.95,16.15,79.3
14690,08/04/15 02:24:30,65.03,16.15,79.4
14691,08/04/15 02:25:00,65.03,16.15,79.4
14692,08/04/15 02:25:30,64.88,16.15,79.2
14693,08/04/15 02:26:00,64.95,16.13,79.4
14694,08/04/15 02:26:30,65.18,16.13,79.6
14695,08/04/15 02:27:00,65.03,16.15,79.4
14696,08/04/15 02:27:30,64.80,16.15,79.1
14697,08/04/15 02:28:00,64.88,16.13,79.3
14698,08/04/15 02:28:30,64.88,16.15,79.2
14699,08/04/15 02:29:00,64.88,16.15,79.2
14700,08/04/15 02:29:30,64.80,16.13,79.2
14701,08/04/15 02:30:00,64.95,16.13,79.4
14702,08/04/15 02:30:30,64.80,16.13,79.2
14703,08/04/15 02:31:00,64.88,16.12,79.3
14704,08/04/15 02:31:30,64.73,16.12,79.1
14705,08/04/15 02:32:00,64.73,16.12,79.1
14706,08/04/15 02:32:30,64.80,16.12,79.2
14707,08/04/15 02:33:00,64.65,16.12,79.0
14708,08/04/15 02:33:30,64.88,16.11,79.3
14709,08/04/15 02:34:00,64.96,16.12,79.4
14710,08/04/15 02:34:30,64.96,16.12,79.4
14711,08/04/15 02:35:00,64.65,16.11,79.0
14712,08/04/15 02:35:30,64.80,16.12,79.2
14713,08/04/15 02:36:00,64.88,16.12,79.3
14714,08/04/15 02:36:30,64.80,16.12,79.2
14715,08/04/15 02:37:00,64.96,16.12,79.4
14716,08/04/15 02:37:30,64.96,16.12,79.4
14717,08/04/15 02:38:00,64.88,16.12,79.3
14718,08/04/15 02:38:30,64.88,16.13,79.3
14719,08/04/15 02:39:00,64.96,16.12,79.4
14720,08/04/15 02:39:30,64.88,16.13,79.3
14721,08/04/15 02:40:00,64.73,16.13,79.1
14722,08/04/15 02:40:30,64.96,16.12,79.4
14723,08/04/15 02:41:00,64.96,16.12,79.4
14724,08/04/15 02:41:30,64.96,16.12,79.4
14725,08/04/15 02:42:00,64.96,16.12,79.4
14726,08/04/15 02:42:30,64.65,16.12,79.0
14727,08/04/15 02:43:00,64.96,16.11,79.4
14728,08/04/15 02:43:30,64.65,16.11,79.0
14729,08/04/15 02:44:00,64.88,16.11,79.3
14730,08/04/15 02:44:30,64.96,16.09,79.5
14731,08/04/15 02:45:00,64.81,16.09,79.3
14732,08/04/15 02:45:30,65.11,16.09,79.6
14733,08/04/15 02:46:00,64.73,16.09,79.2
14734,08/04/15 02:46:30,64.88,16.09,79.4
14735,08/04/15 02:47:00,64.58,16.09,79.0
14736,08/04/15 02:47:30,64.73,16.08,79.2
14737,08/04/15 02:48:00,64.73,16.09,79.2
14738,08/04/15 02:48:30,64.66,16.09,79.1
14739,08/04/15 02:49:00,64.66,16.09,79.1
14740,08/04/15 02:49:30,64.73,16.08,79.2
14741,08/04/15 02:50:00,64.88,16.09,79.4
14742,08/04/15 02:50:30,64.73,16.09,79.2
14743,08/04/15 02:51:00,64.81,16.08,79.3
14744,08/04/15 02:51:30,64.81,16.08,79.3
14745,08/04/15 02:52:00,64.66,16.08,79.1
14746,08/04/15 02:52:30,64.66,16.08,79.1
14747,08/04/15 02:53:00,64.88,16.08,79.4
14748,08/04/15 02:53:30,64.66,16.07,79.1
14749,08/04/15 02:54:00,64.81,16.07,79.3
14750,08/04/15 02:54:30,64.88,16.07,79.4
14751,08/04/15 02:55:00,64.81,16.07,79.3
14752,08/04/15 02:55:30,64.81,16.07,79.3
14753,08/04/15 02:56:00,64.96,16.07,79.5
14754,08/04/15 02:56:30,64.88,16.07,79.4
14755,08/04/15 02:57:00,64.88,16.07,79.4
14756,08/04/15 02:57:30,64.73,16.08,79.2
14757,08/04/15 02:58:00,64.81,16.07,79.3
14758,08/04/15 02:58:30,64.73,16.07,79.2
14759,08/04/15 02:59:00,64.81,16.07,79.3
14760,08/04/15 02:59:30,64.88,16.07,79.4
14761,08/04/15 03:00:00,64.88,16.07,79.4
14762,08/04/15 03:00:30,64.88,16.05,79.4
14763,08/04/15 03:01:00,64.73,16.05,79.3
14764,08/04/15 03:01:30,64.73,16.07,79.2
14765,08/04/15 03:02:00,64.66,16.05,79.2
14766,08/04/15 03:02:30,64.73,16.05,79.3
14767,08/04/15 03:03:00,64.66,16.05,79.2
14768,08/04/15 03:03:30,64.58,16.05,79.1
14769,08/04/15 03:04:00,64.88,16.05,79.4
14770,08/04/15 03:04:30,64.66,16.05,79.2
14771,08/04/15 03:05:00,64.81,16.05,79.3
14772,08/04/15 03:05:30,64.66,16.05,79.2
