#,Date Time,Low Range (μS/cm) c:1 3,Temp (°C) c:3,Specific Conductance (μS/cm)
16107,08/04/15 14:13:00,72.06,21.38,78.0
16108,08/04/15 14:13:30,72.13,21.38,78.0
16109,08/04/15 14:14:00,71.99,21.38,77.9
16110,08/04/15 14:14:30,72.13,21.38,78.0
16111,08/04/15 14:15:00,72.06,21.38,78.0
16112,08/04/15 14:15:30,72.13,21.38,78.0
16113,08/04/15 14:16:00,72.06,21.38,78.0
16114,08/04/15 14:16:30,71.99,21.39,77.9
16115,08/04/15 14:17:00,72.13,21.39,78.0
16116,08/04/15 14:17:30,72.06,21.39,77.9
16117,08/04/15 14:18:00,72.13,21.39,78.0
16118,08/04/15 14:18:30,72.13,21.40,78.0
16119,08/04/15 14:19:00,72.06,21.39,77.9
16120,08/04/15 14:19:30,72.06,21.40,77.9
16121,08/04/15 14:20:00,72.06,21.39,77.9
16122,08/04/15 14:20:30,71.99,21.39,77.9
16123,08/04/15 14:21:00,71.78,21.39,77.6
16124,08/04/15 14:21:30,71.99,21.39,77.9
16125,08/04/15 14:22:00,71.99,21.39,77.9
16126,08/04/15 14:22:30,71.99,21.39,77.9
16127,08/04/15 14:23:00,72.06,21.40,77.9
16128,08/04/15 14:23:30,72.06,21.39,77.9
16129,08/04/15 14:24:00,72.13,21.40,78.0
16130,08/04/15 14:24:30,71.99,21.38,77.9
16131,08/04/15 14:25:00,71.99,21.39,77.9
16132,08/04/15 14:25:30,71.99,21.39,77.9
16133,08/04/15 14:26:00,71.99,21.40,77.9
16134,08/04/15 14:26:30,72.06,21.40,77.9
16135,08/04/15 14:27:00,71.99,21.39,77.9
16136,08/04/15 14:27:30,72.06,21.39,77.9
16137,08/04/15 14:28:00,71.99,21.39,77.9
16138,08/04/15 14:28:30,72.06,21.38,78.0
16139,08/04/15 14:29:00,72.06,21.38,78.0
16140,08/04/15 14:29:30,72.06,21.39,77.9
16141,08/04/15 14:30:00,71.43,21.38,77.3
16142,08/04/15 14:30:30,72.06,21.38,78.0
16143,08/04/15 14:31:00,72.06,21.39,77.9
16144,08/04/15 14:31:30,71.99,21.38,77.9
16145,08/04/15 14:32:00,71.92,21.38,77.8
16146,08/04/15 14:32:30,71.99,21.39,77.9
16147,08/04/15 14:33:00,72.06,21.39,77.9
16148,08/04/15 14:33:30,71.99,21.38,77.9
16149,08/04/15 14:34:00,71.99,21.38,77.9
16150,08/04/15 14:34:30,71.99,21.39,77.9
16151,08/04/15 14:35:00,71.99,21.38,77.9
16152,08/04/15 14:35:30,71.99,21.38,77.9
16153,08/04/15 14:36:00,71.99,21.38,77.9
16154,08/04/15 14:36:30,71.92,21.38,77.8
16155,08/04/15 14:37:00,71.99,21.38,77.9
16156,08/04/15 14:37:30,72.06,21.38,78.0
16157,08/04/15 14:38:00,71.85,21.39,77.7
16158,08/04/15 14:38:30,71.99,21.38,77.9
16159,08/04/15 14:39:00,72.06,21.39,77.9
16160,08/04/15 14:39:30,71.99,21.38,77.9
16161,08/04/15 14:40:00,71.99,21.39,77.9
16162,08/04/15 14:40:30,71.99,21.38,77.9
16163,08/04/15 14:41:00,71.85,21.38,77.7
16164,08/04/15 14:41:30,71.99,21.38,77.9
16165,08/04/15 14:42:00,71.92,21.38,77.8
16166,08/04/15 14:42:30,71.92,21.38,77.8
16167,08/04/15 14:43:00,72.06,21.38,78.0
16168,08/04/15 14:43:30,71.92,21.38,77.8
16169,08/04/15 14:44:00,71.78,21.38,77.7
16170,08/04/15 14:44:30,71.85,21.38,77.7
16171,08/04/15 14:45:00,71.99,21.37,77.9
16172,08/04/15 14:45:30,71.99,21.37,77.9
16173,08/04/15 14:46:00,71.92,21.37,77.8
16174,08/04/15 14:46:30,72.06,21.37,78.0
16175,08/04/15 14:47:00,71.71,21.35,77.6
16176,08/04/15 14:47:30,71.85,21.34,77.8
16177,08/04/15 14:48:00,71.85,21.34,77.8
16178,08/04/15 14:48:30,71.92,21.34,77.9
16179,08/04/15 14:49:00,71.85,21.34,77.8
16180,08/04/15 14:49:30,71.85,21.35,77.8
16181,08/04/15 14:50:00,71.85,21.35,77.8
16182,08/04/15 14:50:30,71.85,21.35,77.8
16183,08/04/15 14:51:00,71.85,21.35,77.8
16184,08/04/15 14:51:30,71.85,21.35,77.8
16185,08/04/15 14:52:00,71.85,21.35,77.8
16186,08/04/15 14:52:30,71.85,21.33,77.8
16187,08/04/15 14:53:00,71.85,21.33,77.8
16188,08/04/15 14:53:30,71.86,21.31,77.9
16189,08/04/15 14:54:00,71.85,21.33,77.8
16190,08/04/15 14:54:30,71.86,21.31,77.9
16191,08/04/15 14:55:00,71.86,21.30,77.9
16192,08/04/15 14:55:30,71.86,21.30,77.9
16193,08/04/15 14:56:00,71.86,21.30,77.9
16194,08/04/15 14:56:30,71.86,21.30,77.9
16195,08/04/15 14:57:00,71.86,21.31,77.9
16196,08/04/15 14:57:30,71.86,21.31,77.9
16197,08/04/15 14:58:00,71.86,21.31,77.9
16198,08/04/15 14:58:30,71.86,21.31,77.9
16199,08/04/15 14:59:00,71.86,21.31,77.9
16200,08/04/15 14:59:30,71.86,21.30,77.9
16201,08/04/15 15:00:00,71.86,21.30,77.9
16202,08/04/15 15:00:30,71.86,21.30,77.9
16203,08/04/15 15:01:00,71.79,21.29,77.8
16204,08/04/15 15:01:30,71.57,21.29,77.6
16205,08/04/15 15:02:00,71.86,21.29,77.9
16206,08/04/15 15:02:30,71.08,21.27,77.1
16207,08/04/15 15:03:00,71.79,21.29,77.8
16208,08/04/15 15:03:30,71.79,21.27,77.9
16209,08/04/15 15:04:00,71.79,21.27,77.9
16210,08/04/15 15:04:30,71.72,21.27,77.8
16211,08/04/15 15:05:00,71.71,21.30,77.7
16212,08/04/15 15:05:30,71.79,21.29,77.8
16213,08/04/15 15:06:00,71.79,21.29,77.8
16214,08/04/15 15:06:30,71.79,21.29,77.8
16215,08/04/15 15:07:00,71.79,21.27,77.9
16216,08/04/15 15:07:30,71.72,21.27,77.8
16217,08/04/15 15:08:00,71.79,21.27,77.9
16218,08/04/15 15:08:30,71.72,21.26,77.8
16219,08/04/15 15:09:00,71.72,21.25,77.8
16220,08/04/15 15:09:30,71.72,21.23,77.9
16221,08/04/15 15:10:00,71.72,21.23,77.9
16222,08/04/15 15:10:30,71.72,21.25,77.8
16223,08/04/15 15:11:00,71.65,21.25,77.7
16224,08/04/15 15:11:30,71.79,21.25,77.9
16225,08/04/15 15:12:00,71.65,21.25,77.7
16226,08/04/15 15:12:30,71.72,21.25,77.8
16227,08/04/15 15:13:00,71.72,21.23,77.9
16228,08/04/15 15:13:30,71.65,21.22,77.8
16229,08/04/15 15:14:00,71.65,21.22,77.8
16230,08/04/15 15:14:30,71.65,21.21,77.8
16231,08/04/15 15:15:00,71.65,21.21,77.8
16232,08/04/15 15:15:30,71.58,21.21,77.7
16233,08/04/15 15:16:00,71.58,21.21,77.7
16234,08/04/15 15:16:30,71.44,21.21,77.6
16235,08/04/15 15:17:00,71.58,21.21,77.7
16236,08/04/15 15:17:30,71.51,21.19,77.7
16237,08/04/15 15:18:00,71.51,21.19,77.7
16238,08/04/15 15:18:30,71.58,21.21,77.7
16239,08/04/15 15:19:00,71.58,21.21,77.7
16240,08/04/15 15:19:30,71.58,21.19,77.8
16241,08/04/15 15:20:00,71.51,21.18,77.7
16242,08/04/15 15:20:30,71.51,21.17,77.7
16243,08/04/15 15:21:00,71.44,21.17,77.7
16244,08/04/15 15:21:30,71.51,21.15,77.8
16245,08/04/15 15:22:00,71.51,21.15,77.8
16246,08/04/15 15:22:30,71.44,21.14,77.7
16247,08/04/15 15:23:00,71.44,21.13,77.7
16248,08/04/15 15:23:30,71.44,21.13,77.7
16249,08/04/15 15:24:00,71.37,21.13,77.7
16250,08/04/15 15:24:30,71.52,21.13,77.8
16251,08/04/15 15:25:00,71.44,21.13,77.7
16252,08/04/15 15:25:30,71.45,21.12,77.7
16253,08/04/15 15:26:00,71.45,21.12,77.7
16254,08/04/15 15:26:30,71.45,21.12,77.7
16255,08/04/15 15:27:00,71.45,21.12,77.7
16256,08/04/15 15:27:30,71.30,21.10,77.6
16257,08/04/15 15:28:00,71.30,21.10,77.6
16258,08/04/15 15:28:30,71.38,21.10,77.7
16259,08/04/15 15:29:00,71.30,21.10,77.6
16260,08/04/15 15:29:30,71.31,21.09,77.6
16261,08/04/15 15:30:00,71.24,21.09,77.6
16262,08/04/15 15:30:30,71.24,21.08,77.6
16263,08/04/15 15:31:00,71.31,21.08,77.7
16264,08/04/15 15:31:30,71.24,21.08,77.6
16265,08/04/15 15:32:00,71.31,21.08,77.7
16266,08/04/15 15:32:30,71.31,21.08,77.7
16267,08/04/15 15:33:00,71.24,21.08,77.6
16268,08/04/15 15:33:30,71.17,21.06,77.5
16269,08/04/15 15:34:00,71.17,21.05,77.6
16270,08/04/15 15:34:30,71.17,21.05,77.6
16271,08/04/15 15:35:00,71.17,21.05,77.6
16272,08/04/15 15:35:30,71.24,21.04,77.7
16273,08/04/15 15:36:00,71.17,21.04,77.6
16274,08/04/15 15:36:30,71.31,21.02,77.8
16275,08/04/15 15:37:00,71.24,21.02,77.7
16276,08/04/15 15:37:30,71.17,21.02,77.6
16277,08/04/15 15:38:00,71.17,21.02,77.6
16278,08/04/15 15:38:30,71.17,21.02,77.6
16279,08/04/15 15:39:00,71.24,21.02,77.7
16280,08/04/15 15:39:30,71.17,21.01,77.6
16281,08/04/15 15:40:00,71.17,21.01,77.6
16282,08/04/15 15:40:30,71.10,21.01,77.6
16283,08/04/15 15:41:00,71.10,21.01,77.6
16284,08/04/15 15:41:30,71.24,21.01,77.7
16285,08/04/15 15:42:00,71.10,21.01,77.6
16286,08/04/15 15:42:30,71.10,21.00,77.6
16287,08/04/15 15:43:00,71.10,21.00,77.6
16288,08/04/15 15:43:30,71.10,21.00,77.6
16289,08/04/15 15:44:00,71.17,20.98,77.7
16290,08/04/15 15:44:30,71.10,20.98,77.6
16291,08/04/15 15:45:00,71.10,20.98,77.6
16292,08/04/15 15:45:30,71.10,20.98,77.6
16293,08/04/15 15:46:00,71.10,20.97,77.6
16294,08/04/15 15:46:30,71.10,20.97,77.6
16295,08/04/15 15:47:00,71.03,20.96,77.6
16296,08/04/15 15:47:30,71.03,20.97,77.6
16297,08/04/15 15:48:00,71.03,20.97,77.6
16298,08/04/15 15:48:30,71.03,20.96,77.6
16299,08/04/15 15:49:00,70.96,20.96,77.5
16300,08/04/15 15:49:30,71.03,20.94,77.6
16301,08/04/15 15:50:00,71.03,20.94,77.6
16302,08/04/15 15:50:30,71.03,20.93,77.6
16303,08/04/15 15:51:00,71.04,20.92,77.6
16304,08/04/15 15:51:30,70.54,20.92,77.1
16305,08/04/15 15:52:00,70.96,20.92,77.6
16306,08/04/15 15:52:30,71.03,20.93,77.6
16307,08/04/15 15:53:00,71.04,20.92,77.6
16308,08/04/15 15:53:30,71.04,20.92,77.6
16309,08/04/15 15:54:00,70.96,20.92,77.6
16310,08/04/15 15:54:30,71.04,20.92,77.6
16311,08/04/15 15:55:00,71.11,20.91,77.7
16312,08/04/15 15:55:30,71.04,20.91,77.7
16313,08/04/15 15:56:00,70.97,20.91,77.6
16314,08/04/15 15:56:30,71.04,20.89,77.7
16315,08/04/15 15:57:00,70.97,20.89,77.6
16316,08/04/15 15:57:30,70.97,20.89,77.6
16317,08/04/15 15:58:00,70.97,20.89,77.6
16318,08/04/15 15:58:30,71.04,20.89,77.7
16319,08/04/15 15:59:00,70.83,20.88,77.5
16320,08/04/15 15:59:30,70.54,20.87,77.2
16321,08/04/15 16:00:00,70.83,20.85,77.5
16322,08/04/15 16:00:30,70.97,20.85,77.7
16323,08/04/15 16:01:00,70.90,20.85,77.6
16324,08/04/15 16:01:30,70.90,20.87,77.6
16325,08/04/15 16:02:00,70.90,20.85,77.6
16326,08/04/15 16:02:30,70.90,20.85,77.6
16327,08/04/15 16:03:00,70.90,20.85,77.6
16328,08/04/15 16:03:30,70.90,20.84,77.6
16329,08/04/15 16:04:00,70.97,20.84,77.7
16330,08/04/15 16:04:30,70.90,20.85,77.6
16331,08/04/15 16:05:00,70.90,20.84,77.6
16332,08/04/15 16:05:30,70.90,20.83,77.7
16333,08/04/15 16:06:00,70.83,20.81,77.6
16334,08/04/15 16:06:30,70.83,20.81,77.6
16335,08/04/15 16:07:00,70.83,20.80,77.6
16336,08/04/15 16:07:30,70.69,20.81,77.5
16337,08/04/15 16:08:00,70.69,20.80,77.5
16338,08/04/15 16:08:30,70.69,20.80,77.5
16339,08/04/15 16:09:00,70.76,20.79,77.6
16340,08/04/15 16:09:30,70.76,20.76,77.6
16341,08/04/15 16:10:00,70.69,20.76,77.6
16342,08/04/15 16:10:30,70.76,20.76,77.6
16343,08/04/15 16:11:00,70.76,20.75,77.6
16344,08/04/15 16:11:30,70.76,20.75,77.6
16345,08/04/15 16:12:00,70.69,20.75,77.6
16346,08/04/15 16:12:30,70.77,20.73,77.7
16347,08/04/15 16:13:00,70.70,20.72,77.6
16348,08/04/15 16:13:30,70.70,20.72,77.6
16349,08/04/15 16:14:00,70.70,20.71,77.6
16350,08/04/15 16:14:30,70.70,20.70,77.7
16351,08/04/15 16:15:00,70.63,20.70,77.6
16352,08/04/15 16:15:30,70.63,20.70,77.6
16353,08/04/15 16:16:00,70.63,20.70,77.6
16354,08/04/15 16:16:30,70.56,20.68,77.5
16355,08/04/15 16:17:00,70.63,20.67,77.6
16356,08/04/15 16:17:30,70.56,20.68,77.5
16357,08/04/15 16:18:00,70.42,20.66,77.4
16358,08/04/15 16:18:30,70.63,20.67,77.6
16359,08/04/15 16:19:00,70.56,20.64,77.6
16360,08/04/15 16:19:30,70.56,20.64,77.6
16361,08/04/15 16:20:00,70.63,20.63,77.7
16362,08/04/15 16:20:30,70.56,20.63,77.6
16363,08/04/15 16:21:00,70.42,20.60,77.5
16364,08/04/15 16:21:30,70.49,20.62,77.6
16365,08/04/15 16:22:00,70.56,20.60,77.7
16366,08/04/15 16:22:30,70.56,20.59,77.7
16367,08/04/15 16:23:00,70.49,20.60,77.6
16368,08/04/15 16:23:30,70.56,20.59,77.7
16369,08/04/15 16:24:00,70.49,20.59,77.6
16370,08/04/15 16:24:30,70.49,20.58,77.6
16371,08/04/15 16:25:00,70.50,20.56,77.7
16372,08/04/15 16:25:30,70.50,20.54,77.7
16373,08/04/15 16:26:00,70.50,20.54,77.7
16374,08/04/15 16:26:30,70.50,20.52,77.8
16375,08/04/15 16:27:00,70.36,20.52,77.6
16376,08/04/15 16:27:30,70.50,20.52,77.8
16377,08/04/15 16:28:00,70.43,20.52,77.7
16378,08/04/15 16:28:30,70.50,20.51,77.8
16379,08/04/15 16:29:00,70.43,20.51,77.7
16380,08/04/15 16:29:30,69.86,20.48,77.1
16381,08/04/15 16:30:00,70.36,20.48,77.7
16382,08/04/15 16:30:30,70.36,20.47,77.7
16383,08/04/15 16:31:00,70.36,20.46,77.7
16384,08/04/15 16:31:30,70.36,20.46,77.7
16385,08/04/15 16:32:00,70.29,20.46,77.6
16386,08/04/15 16:32:30,70.36,20.46,77.7
16387,08/04/15 16:33:00,70.29,20.45,77.7
16388,08/04/15 16:33:30,70.29,20.45,77.7
16389,08/04/15 16:34:00,70.22,20.42,77.6
16390,08/04/15 16:34:30,70.22,20.41,77.6
16391,08/04/15 16:35:00,70.30,20.39,77.8
16392,08/04/15 16:35:30,70.22,20.41,77.6
16393,08/04/15 16:36:00,70.22,20.39,77.7
16394,08/04/15 16:36:30,70.15,20.39,77.6
16395,08/04/15 16:37:00,70.22,20.39,77.7
16396,08/04/15 16:37:30,70.15,20.38,77.6
16397,08/04/15 16:38:00,70.23,20.37,77.7
16398,08/04/15 16:38:30,70.16,20.35,77.7
16399,08/04/15 16:39:00,70.23,20.35,77.8
16400,08/04/15 16:39:30,70.09,20.34,77.6
16401,08/04/15 16:40:00,70.09,20.34,77.6
16402,08/04/15 16:40:30,70.09,20.34,77.6
16403,08/04/15 16:41:00,70.09,20.34,77.6
16404,08/04/15 16:41:30,70.09,20.33,77.6
16405,08/04/15 16:42:00,70.09,20.33,77.6
16406,08/04/15 16:42:30,70.16,20.31,77.8
16407,08/04/15 16:43:00,70.09,20.30,77.7
16408,08/04/15 16:43:30,70.09,20.27,77.7
16409,08/04/15 16:44:00,70.09,20.29,77.7
16410,08/04/15 16:44:30,70.02,20.29,77.6
16411,08/04/15 16:45:00,70.02,20.29,77.6
16412,08/04/15 16:45:30,70.09,20.27,77.7
16413,08/04/15 16:46:00,69.95,20.27,77.6
16414,08/04/15 16:46:30,70.02,20.26,77.7
16415,08/04/15 16:47:00,70.02,20.26,77.7
16416,08/04/15 16:47:30,69.95,20.24,77.6
16417,08/04/15 16:48:00,69.95,20.24,77.6
16418,08/04/15 16:48:30,69.95,20.22,77.7
16419,08/04/15 16:49:00,69.95,20.21,77.7
16420,08/04/15 16:49:30,69.96,20.20,77.7
16421,08/04/15 16:50:00,69.96,20.18,77.8
16422,08/04/15 16:50:30,69.96,20.17,77.8
16423,08/04/15 16:51:00,69.89,20.16,77.7
16424,08/04/15 16:51:30,69.89,20.16,77.7
16425,08/04/15 16:52:00,69.89,20.17,77.7
16426,08/04/15 16:52:30,69.89,20.16,77.7
16427,08/04/15 16:53:00,69.82,20.14,77.7
16428,08/04/15 16:53:30,69.96,20.13,77.8
16429,08/04/15 16:54:00,69.96,20.12,77.9
16430,08/04/15 16:54:30,69.82,20.10,77.7
16431,08/04/15 16:55:00,69.82,20.10,77.7
16432,08/04/15 16:55:30,69.82,20.10,77.7
16433,08/04/15 16:56:00,69.75,20.10,77.7
16434,08/04/15 16:56:30,69.82,20.09,77.8
16435,08/04/15 16:57:00,69.82,20.08,77.8
16436,08/04/15 16:57:30,69.75,20.08,77.7
16437,08/04/15 16:58:00,69.82,20.06,77.8
16438,08/04/15 16:58:30,69.75,20.05,77.8
16439,08/04/15 16:59:00,69.75,20.04,77.8
16440,08/04/15 16:59:30,69.75,20.04,77.8
16441,08/04/15 17:00:00,69.61,20.04,77.6
16442,08/04/15 17:00:30,69.68,20.02,77.7
16443,08/04/15 17:01:00,69.68,20.02,77.7
16444,08/04/15 17:01:30,69.76,20.01,77.8
16445,08/04/15 17:02:00,69.69,20.00,77.8
16446,08/04/15 17:02:30,69.69,20.00,77.8
16447,08/04/15 17:03:00,69.62,19.99,77.7
16448,08/04/15 17:03:30,69.62,19.97,77.7
16449,08/04/15 17:04:00,68.84,19.97,76.9
16450,08/04/15 17:04:30,69.62,19.96,77.8
16451,08/04/15 17:05:00,69.62,19.96,77.8
16452,08/04/15 17:05:30,69.55,19.95,77.7
16453,08/04/15 17:06:00,69.62,19.95,77.8
16454,08/04/15 17:06:30,69.55,19.95,77.7
16455,08/04/15 17:07:00,69.62,19.95,77.8
16456,08/04/15 17:07:30,69.55,19.93,77.7
16457,08/04/15 17:08:00,69.55,19.92,77.8
16458,08/04/15 17:08:30,69.55,19.92,77.8
16459,08/04/15 17:09:00,69.55,19.92,77.8
16460,08/04/15 17:09:30,69.55,19.91,77.8
16461,08/04/15 17:10:00,69.34,19.89,77.6
16462,08/04/15 17:10:30,69.48,19.88,77.8
16463,08/04/15 17:11:00,69.55,19.87,77.9
16464,08/04/15 17:11:30,69.55,19.87,77.9
16465,08/04/15 17:12:00,69.48,19.85,77.8
16466,08/04/15 17:12:30,69.48,19.87,77.8
16467,08/04/15 17:13:00,69.48,19.85,77.8
16468,08/04/15 17:13:30,69.49,19.84,77.8
16469,08/04/15 17:14:00,69.49,19.83,77.8
16470,08/04/15 17:14:30,69.42,19.83,77.8
16471,08/04/15 17:15:00,69.49,19.83,77.8
16472,08/04/15 17:15:30,69.42,19.81,77.8
16473,08/04/15 17:16:00,69.35,19.80,77.7
16474,08/04/15 17:16:30,69.35,19.80,77.7
16475,08/04/15 17:17:00,69.28,19.79,77.7
16476,08/04/15 17:17:30,69.35,19.78,77.8
16477,08/04/15 17:18:00,69.35,19.78,77.8
16478,08/04/15 17:18:30,69.35,19.76,77.8
16479,08/04/15 17:19:00,69.28,19.75,77.8
16480,08/04/15 17:19:30,69.28,19.75,77.8
16481,08/04/15 17:20:00,69.28,19.75,77.8
16482,08/04/15 17:20:30,69.28,19.74,77.8
16483,08/04/15 17:21:00,69.28,19.72,77.8
16484,08/04/15 17:21:30,69.28,19.71,77.8
16485,08/04/15 17:22:00,69.21,19.70,77.8
16486,08/04/15 17:22:30,69.14,19.68,77.7
16487,08/04/15 17:23:00,69.21,19.68,77.8
16488,08/04/15 17:23:30,69.14,19.68,77.7
16489,08/04/15 17:24:00,69.29,19.66,77.9
16490,08/04/15 17:24:30,68.86,19.66,77.4
16491,08/04/15 17:25:00,69.22,19.64,77.9
16492,08/04/15 17:25:30,69.22,19.63,77.9
16493,08/04/15 17:26:00,69.15,19.63,77.8
16494,08/04/15 17:26:30,69.08,19.62,77.8
16495,08/04/15 17:27:00,69.01,19.60,77.7
16496,08/04/15 17:27:30,69.08,19.58,77.8
16497,08/04/15 17:28:00,68.51,19.58,77.2
16498,08/04/15 17:28:30,68.94,19.58,77.7
16499,08/04/15 17:29:00,69.01,19.56,77.8
16500,08/04/15 17:29:30,69.08,19.56,77.9
16501,08/04/15 17:30:00,69.01,19.55,77.8
16502,08/04/15 17:30:30,68.94,19.54,77.8
16503,08/04/15 17:31:00,69.01,19.54,77.8
16504,08/04/15 17:31:30,68.94,19.51,77.8
16505,08/04/15 17:32:00,69.01,19.51,77.9
16506,08/04/15 17:32:30,68.87,19.50,77.7
16507,08/04/15 17:33:00,68.87,19.49,77.8
16508,08/04/15 17:33:30,68.94,19.49,77.8
16509,08/04/15 17:34:00,68.95,19.47,77.9
16510,08/04/15 17:34:30,68.87,19.47,77.8
16511,08/04/15 17:35:00,68.73,19.46,77.7
16512,08/04/15 17:35:30,68.88,19.46,77.8
16513,08/04/15 17:36:00,68.59,19.45,77.5
16514,08/04/15 17:36:30,68.88,19.43,77.9
16515,08/04/15 17:37:00,68.88,19.43,77.9
16516,08/04/15 17:37:30,68.81,19.42,77.8
16517,08/04/15 17:38:00,68.81,19.41,77.8
16518,08/04/15 17:38:30,68.81,19.39,77.9
16519,08/04/15 17:39:00,68.74,19.39,77.8
16520,08/04/15 17:39:30,68.88,19.38,78.0
16521,08/04/15 17:40:00,68.74,19.38,77.8
16522,08/04/15 17:40:30,68.74,19.37,77.8
16523,08/04/15 17:41:00,68.74,19.37,77.8
16524,08/04/15 17:41:30,68.74,19.35,77.9
16525,08/04/15 17:42:00,68.74,19.37,77.8
16526,08/04/15 17:42:30,68.74,19.34,77.9
16527,08/04/15 17:43:00,68.74,19.33,77.9
16528,08/04/15 17:43:30,68.74,19.33,77.9
16529,08/04/15 17:44:00,68.60,19.33,77.7
16530,08/04/15 17:44:30,68.74,19.32,77.9
16531,08/04/15 17:45:00,68.67,19.30,77.9
16532,08/04/15 17:45:30,68.67,19.30,77.9
16533,08/04/15 17:46:00,68.39,19.30,77.6
16534,08/04/15 17:46:30,68.68,19.29,77.9
16535,08/04/15 17:47:00,68.68,19.29,77.9
16536,08/04/15 17:47:30,68.75,19.29,78.0
16537,08/04/15 17:48:00,68.61,19.28,77.8
16538,08/04/15 17:48:30,68.68,19.26,78.0
16539,08/04/15 17:49:00,68.68,19.25,78.0
16540,08/04/15 17:49:30,68.61,19.25,77.9
16541,08/04/15 17:50:00,68.61,19.24,77.9
16542,08/04/15 17:50:30,68.61,19.24,77.9
16543,08/04/15 17:51:00,68.61,19.24,77.9
16544,08/04/15 17:51:30,68.61,19.22,77.9
16545,08/04/15 17:52:00,68.61,19.21,78.0
16546,08/04/15 17:52:30,68.61,19.20,78.0
16547,08/04/15 17:53:00,68.61,19.18,78.0
16548,08/04/15 17:53:30,68.54,19.18,77.9
16549,08/04/15 17:54:00,68.54,19.18,77.9
16550,08/04/15 17:54:30,68.54,19.17,78.0
16551,08/04/15 17:55:00,68.54,19.17,78.0
16552,08/04/15 17:55:30,68.54,19.16,78.0
16553,08/04/15 17:56:00,68.54,19.14,78.0
16554,08/04/15 17:56:30,68.54,19.14,78.0
16555,08/04/15 17:57:00,68.54,19.13,78.0
16556,08/04/15 17:57:30,68.40,19.13,77.9
16557,08/04/15 17:58:00,68.48,19.10,78.0
16558,08/04/15 17:58:30,68.40,19.10,77.9
16559,08/04/15 17:59:00,68.48,19.09,78.0
16560,08/04/15 17:59:30,68.41,19.09,77.9
16561,08/04/15 18:00:00,68.12,19.08,77.6
16562,08/04/15 18:00:30,68.41,19.08,78.0
16563,08/04/15 18:01:00,68.34,19.08,77.9
16564,08/04/15 18:01:30,68.41,19.07,78.0
16565,08/04/15 18:02:00,68.34,19.07,77.9
16566,08/04/15 18:02:30,68.41,19.05,78.0
16567,08/04/15 18:03:00,68.34,19.04,78.0
16568,08/04/15 18:03:30,68.41,19.04,78.0
16569,08/04/15 18:04:00,68.34,19.03,78.0
16570,08/04/15 18:04:30,68.13,19.03,77.7
16571,08/04/15 18:05:00,68.34,19.01,78.0
16572,08/04/15 18:05:30,68.27,19.00,78.0
16573,08/04/15 18:06:00,68.34,18.99,78.1
16574,08/04/15 18:06:30,68.27,18.99,78.0
16575,08/04/15 18:07:00,68.27,18.97,78.0
16576,08/04/15 18:07:30,68.06,18.97,77.8
16577,08/04/15 18:08:00,68.20,18.97,77.9
16578,08/04/15 18:08:30,68.20,18.97,77.9
16579,08/04/15 18:09:00,68.20,18.96,78.0
16580,08/04/15 18:09:30,67.85,18.96,77.5
16581,08/04/15 18:10:00,68.13,18.95,77.9
16582,08/04/15 18:10:30,68.20,18.93,78.0
16583,08/04/15 18:11:00,68.13,18.93,77.9
16584,08/04/15 18:11:30,68.21,18.92,78.0
16585,08/04/15 18:12:00,68.28,18.92,78.1
16586,08/04/15 18:12:30,67.92,18.91,77.7
16587,08/04/15 18:13:00,67.57,18.89,77.4
16588,08/04/15 18:13:30,68.21,18.89,78.1
16589,08/04/15 18:14:00,68.21,18.88,78.1
16590,08/04/15 18:14:30,68.28,18.87,78.2
16591,08/04/15 18:15:00,68.07,18.87,78.0
16592,08/04/15 18:15:30,68.14,18.87,78.0
16593,08/04/15 18:16:00,68.07,18.86,78.0
16594,08/04/15 18:16:30,68.14,18.86,78.1
16595,08/04/15 18:17:00,68.00,18.84,77.9
16596,08/04/15 18:17:30,68.07,18.84,78.0
16597,08/04/15 18:18:00,68.00,18.83,78.0
16598,08/04/15 18:18:30,67.72,18.83,77.6
16599,08/04/15 18:19:00,68.00,18.82,78.0
16600,08/04/15 18:19:30,68.00,18.83,78.0
16601,08/04/15 18:20:00,68.07,18.80,78.1
16602,08/04/15 18:20:30,68.07,18.80,78.1
16603,08/04/15 18:21:00,68.00,18.80,78.0
16604,08/04/15 18:21:30,68.00,18.80,78.0
16605,08/04/15 18:22:00,68.00,18.78,78.0
16606,08/04/15 18:22:30,68.00,18.78,78.0
16607,08/04/15 18:23:00,68.43,18.78,78.5
16608,08/04/15 18:23:30,68.00,18.76,78.1
16609,08/04/15 18:24:00,67.86,18.76,77.9
16610,08/04/15 18:24:30,67.93,18.75,78.0
16611,08/04/15 18:25:00,67.93,18.75,78.0
16612,08/04/15 18:25:30,67.93,18.74,78.0
16613,08/04/15 18:26:00,68.01,18.72,78.2
16614,08/04/15 18:26:30,67.94,18.72,78.1
16615,08/04/15 18:27:00,67.94,18.72,78.1
16616,08/04/15 18:27:30,67.94,18.71,78.1
16617,08/04/15 18:28:00,68.01,18.71,78.2
16618,08/04/15 18:28:30,67.94,18.71,78.1
16619,08/04/15 18:29:00,67.87,18.70,78.0
16620,08/04/15 18:29:30,67.51,18.70,77.6
16621,08/04/15 18:30:00,67.80,18.68,78.0
16622,08/04/15 18:30:30,67.66,18.68,77.8
